rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
96,671056,Ivan Herrera,STL,AZ,2026-07-19T20:10:00Z,Scheduled,2,Eduardo Rodriguez,593958,L,51.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",34.0,46.9,55.7,95.5,78.0,0.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,28,0,"Last 7 games: 3/28, 0 HR","platoon edge; pitcher baseline 9.2% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.25,41.61,89.66,100.9861,0.4133,0.1572,0.3507,74.05,44.13,35.77,20.01,13.4,0.1506,9.18,36.6,88.41,0.4555,0.1909,27.75,157 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.4455&lon=-112.0667,38,1,94,Chase Field,
97,687515,Colby Thomas,ATH,WSH,2026-07-19T20:05:00Z,Scheduled,6,Foster Griffin,656492,L,51.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",45.4,42.2,59.4,71.7,78.0,0.0,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,0,11,0,"Last 7 games: 0/11, 0 HR","platoon edge; pitcher baseline 9.9% barrel, 17.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,11.06,40.13,90.45,101.0242,0.3811,0.1893,0.264,75.22,53.26,37.32,36.8,4.6,0.164,9.9,36.6,87.4,0.401,0.163,25.7,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
98,805808,Kevin McGonigle,DET,LAA,2026-07-19T20:07:00Z,Scheduled,1,Ryan Johnson,696270,R,51.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",33.7,42.5,56.7,88.7,80.0,32.5,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,28,1,"Last 7 games: 6/28, 1 HR","platoon edge; pitcher baseline 8.1% barrel, 7.5 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.7,37.1,88.0,98.4231,0.439,0.171,0.361,71.2,16.8,39.0,34.7,8.0,0.137,8.08,37.96,88.03,0.4402,0.1819,33.67,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
99,668804,Bryan Reynolds,PIT,CLE,2026-07-19T17:40:00Z,Pre-Game,3,Joey Cantillo,676282,L,51.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",47.0,32.8,35.6,92.1,75.0,52.5,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,23,1,Contact streak: 8/23 over last 7 games,"switch hitter; pitcher baseline 7.5% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.52,46.91,90.99,102.0475,0.4547,0.196,0.3604,72.69,28.72,40.43,24.69,14.6,0.1843,7.55,38.09,87.96,0.3672,0.1396,28.21,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,80,41,78,Progressive Field,
100,665862,Jazz Chisholm Jr.,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,6,Yoshinobu Yamamoto,808967,R,50.9,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",42.5,26.5,74.2,76.2,80.0,30.3,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 6 vs RotoWire 5,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","platoon edge; pitcher baseline 6.3% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.59,41.76,90.26,100.3793,0.3977,0.1805,0.3075,73.34,34.41,52.68,29.49,18.4,0.1907,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
101,686527,Dominic Canzone,SEA,SF,2026-07-19T20:10:00Z,Scheduled,7,Robbie Ray,592662,L,50.9,Longshot,Watch List,"Projected Lineup, Strong Barrel",62.4,51.3,25.4,59.8,50.0,26.2,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,1,"Last 7 games: 5/29, 1 HR","same-side matchup; pitcher baseline 9.5% barrel, 17.1 HR allowed",EV profile; pitcher allows elevated contact,14.71,48.79,92.65,103.2225,0.5176,0.2409,0.369,74.36,45.17,40.81,26.3,13.8,0.2335,9.46,40.36,89.67,0.4137,0.1821,35.97,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=47.5914&lon=-122.3325,,,,T-Mobile Park,
102,673962,Josh Jung,TEX,ATL,2026-07-19T17:35:00Z,Pre-Game,3,Grant Holmes,656550,R,50.7,Longshot,Watch List,Premium Lineup Spot,35.5,50.0,52.4,96.6,50.0,22.4,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,26,0,"Last 7 games: 7/26, 0 HR","same-side matchup; pitcher baseline 9.3% barrel, 15.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.04,47.61,90.14,100.431,0.4287,0.1543,0.3348,70.44,7.93,38.32,22.38,10.5,0.1467,9.26,42.95,90.52,0.4154,0.1726,27.53,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8907&lon=-84.4677,78,23,82,Truist Park,
103,641857,Ryan McMahon,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,8,Yoshinobu Yamamoto,808967,R,50.6,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",49.9,26.5,74.2,52.4,80.0,42.0,Yes,No,7,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed; order MLB 8 vs RotoWire 7,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,18,1,"Last 7 games: 5/18, 1 HR","platoon edge; pitcher baseline 6.3% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.33,49.87,91.55,102.1951,0.4113,0.1807,0.3122,74.49,46.68,38.75,30.49,12.3,0.1677,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
104,678554,Curtis Mead,WSH,ATH,2026-07-19T20:05:00Z,Scheduled,3,Jacob Lopez,682052,L,50.6,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",38.7,21.1,59.4,92.1,78.0,78.7,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.0% barrel, 12.2 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.47,40.61,87.92,99.9142,0.4368,0.181,0.3401,72.81,30.55,43.12,31.56,12.8,0.207,4.99,31.52,85.57,0.3564,0.1331,32.41,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.5804&lon=-121.5139,20,0,92,Sutter Health Park,
105,608324,Alex Bregman,CHC,MIN,2026-07-19T18:20:00Z,Scheduled,2,Zebby Matthews,805673,R,50.3,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",24.0,57.1,58.3,95.5,50.0,40.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 11.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.92,38.87,88.56,98.2351,0.3752,0.1334,0.3167,70.16,5.01,46.44,25.27,11.7,0.1386,11.72,38.8,89.97,0.4547,0.1984,29.76,36 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.9484&lon=-87.6553,75,0,78,Wrigley Field,
106,691176,Jasson Dominguez,NYY,LAD,2026-07-19T23:20:00Z,Scheduled,3,,,,50.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",28.0,40.2,60.7,92.1,75.0,52.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,1,Contact streak: 9/26 over last 7 games,"switch hitter; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.39,43.02,89.2,100.8327,0.3791,0.1176,0.3046,74.17,38.36,45.42,22.52,6.5,0.1632,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
107,661388,William Contreras,MIL,MIA,2026-07-19T18:10:00Z,Scheduled,4,Eury Pérez,691587,R,50.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",36.9,52.4,55.1,90.4,50.0,0.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,0,"Last 7 games: 3/25, 0 HR","same-side matchup; pitcher baseline 11.5% barrel, 12.7 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,6.96,44.51,90.47,101.5529,0.4287,0.1625,0.3357,73.27,35.49,37.3,23.52,11.4,0.1236,11.52,41.11,88.75,0.3961,0.1847,31.43,38 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.0280&lon=-87.9712,77,0,76,American Family Field,
108,664040,Brandon Lowe,PIT,CLE,2026-07-19T17:40:00Z,Pre-Game,2,Joey Cantillo,676282,L,50.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",53.5,34.0,35.6,95.5,50.0,20.9,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,27,0,"Last 7 games: 7/27, 0 HR","same-side matchup; pitcher baseline 7.5% barrel, 11.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.51,46.04,91.03,101.6037,0.4626,0.2142,0.3371,73.76,40.61,46.02,33.41,24.0,0.2322,7.55,38.09,87.96,0.3672,0.1396,28.21,In From CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.4962&lon=-81.6852,80,41,78,Progressive Field,
109,572233,Christian Walker,HOU,BAL,2026-07-19T18:10:00Z,Scheduled,4,Brandon Young,687064,R,50.1,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",43.0,41.5,58.1,90.4,50.0,1.6,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,23,0,"Last 7 games: 3/23, 0 HR","same-side matchup; pitcher baseline 7.3% barrel, 9.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.87,43.51,89.92,101.5356,0.3993,0.1736,0.3049,74.24,42.74,43.67,28.21,22.1,0.2103,7.33,42.48,89.61,0.4152,0.1644,27.01,171 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=29.7573&lon=-95.3555,67,0,86,Daikin Park,
110,665862,Jazz Chisholm,NYY,LAD,2026-07-19T23:20:00Z,Scheduled,6,,,,50.0,Longshot,Watch List,"Projected Lineup, Strong Barrel",42.5,41.2,60.7,71.7,60.0,30.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 6 vs RotoWire 5,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,1,"Last 7 games: 5/25, 1 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.59,41.76,90.26,100.3793,0.3977,0.1805,0.3075,73.34,34.41,52.68,29.49,18.4,0.1907,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
111,686681,Michael Massey,KC,SD,2026-07-19T18:10:00Z,Scheduled,7,Germán Márquez,608566,R,49.9,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.9,61.0,51.2,59.8,80.0,36.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,25,0,Contact streak: 9/25 over last 7 games,"platoon edge; pitcher baseline 10.2% barrel, 13.9 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,5.82,39.23,89.53,98.7663,0.3957,0.1507,0.2958,71.43,11.73,48.45,33.25,5.8,0.1313,10.19,46.4,90.09,0.4851,0.2138,33.47,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0517&lon=-94.4803,49,12,91,Kauffman Stadium,
112,641857,Ryan McMahon,NYY,LAD,2026-07-19T23:20:00Z,Scheduled,8,,,,49.7,Longshot,Watch List,"Projected Lineup, Strong Barrel",49.9,41.2,60.7,47.9,60.0,42.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 8 vs RotoWire 7,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,18,1,"Last 7 games: 5/18, 1 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.33,49.87,91.55,102.1951,0.4113,0.1807,0.3122,74.49,46.68,38.75,30.49,12.3,0.1677,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
113,666176,Jo Adell,LAA,DET,2026-07-19T20:07:00Z,Scheduled,6,Casey Mize,663554,R,49.6,Longshot,Watch List,"Projected Lineup, Strong Barrel",49.9,34.4,56.7,71.7,50.0,36.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 7.2% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.0,44.96,90.09,102.4522,0.4657,0.2071,0.3328,77.32,71.37,37.65,26.72,20.2,0.1783,7.17,38.02,88.95,0.3672,0.142,28.92,232 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,56,1,84,Angel Stadium,
114,663656,Kyle Tucker,LAD,NYY,2026-07-19T16:35:00Z,Pre-Game,6,Cam Schlittler,693645,R,49.5,Longshot,Watch List,"Good Environment, Platoon Edge",33.3,36.3,74.2,76.2,80.0,15.3,Yes,No,6,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.3,39.42,89.33,98.9121,0.4172,0.1521,0.3461,71.51,21.08,44.08,31.44,11.5,0.1497,8.27,39.29,88.23,0.3616,0.1421,27.37,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
115,691777,Max Muncy,LAD,NYY,2026-07-19T23:20:00Z,Scheduled,5,,,,49.5,Longshot,Watch List,"Projected Lineup, Strong Barrel",39.2,41.2,60.7,81.9,60.0,14.6,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,0,"Last 7 games: 5/23, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.8,43.67,89.69,101.5962,0.3663,0.1528,0.2866,74.08,44.98,43.1,23.63,6.2,0.1678,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
116,701807,Carson Benge,NYM,PHI,2026-07-19T17:35:00Z,Pre-Game,5,Alan Rangel,660604,R,49.5,Longshot,Watch List,Platoon Edge,34.3,37.6,59.8,86.4,80.0,18.0,Yes,No,5,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,0,"Last 7 games: 6/25, 0 HR","platoon edge; pitcher baseline 8.8% barrel, 2.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,7.7,40.9,89.3,100.0508,0.443,0.158,0.345,71.1,18.2,31.9,26.1,11.0,0.136,8.82,35.98,88.78,0.3822,0.1548,30.9,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,22,78,Citizens Bank Park,
117,641355,Cody Bellinger,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,4,Yoshinobu Yamamoto,808967,R,49.4,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",30.2,26.5,74.2,94.9,80.0,30.2,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,28,0,Contact streak: 9/28 over last 7 games,"platoon edge; pitcher baseline 6.3% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.8,36.92,88.79,98.5451,0.4229,0.154,0.3426,69.68,3.91,42.75,32.13,16.4,0.1779,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
118,680474,Max Schuemann,NYY,LAD,2026-07-19T23:20:00Z,Scheduled,5,,,,49.4,Longshot,Watch List,"Projected Lineup, Strong Barrel",33.0,41.2,60.7,81.9,60.0,53.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed; order MLB 5 vs RotoWire 9,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,17,1,Contact streak: 6/17 over last 7 games,"handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,10.23,38.22,88.21,98.4682,0.3557,0.1411,0.3257,69.86,7.7,30.96,35.46,2.0,0.1649,,,,,,,175 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
119,691176,Jasson Domínguez,NYY,LAD,2026-07-19T16:35:00Z,Pre-Game,3,Yoshinobu Yamamoto,808967,R,49.3,Longshot,Watch List,"Good Environment, Premium Lineup Spot, Platoon Edge",28.0,25.1,74.2,96.6,75.0,52.3,Yes,No,3,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,26,1,Contact streak: 9/26 over last 7 games,"switch hitter; pitcher baseline 6.3% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.39,43.02,89.2,100.8327,0.3791,0.1176,0.3046,74.17,38.36,45.42,22.52,6.5,0.1632,6.26,36.48,87.95,0.3425,0.1235,23.22,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
120,669016,Brandon Marsh,PHI,NYM,2026-07-19T17:35:00Z,Pre-Game,4,Nolan McLean,690997,R,49.3,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",39.8,26.9,59.8,94.9,80.0,5.1,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,0,"Last 7 games: 4/26, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 8.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.96,45.56,90.05,100.3667,0.4327,0.1669,0.3216,71.47,15.05,37.91,26.31,13.8,0.1777,7.09,37.31,87.96,0.3423,0.1229,20.02,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,22,78,Citizens Bank Park,
121,650490,Yandy Diaz,TB,BOS,2026-07-19T17:35:00Z,Pre-Game,1,Sonny Gray,543243,R,49.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",41.8,37.8,60.2,88.7,50.0,7.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,0,"Last 7 games: 5/29, 0 HR","same-side matchup; pitcher baseline 8.0% barrel, 14.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.32,49.56,91.67,103.3638,0.4576,0.1649,0.3635,73.81,38.73,22.69,20.28,16.6,0.1687,7.98,38.11,89.11,0.3908,0.1467,23.27,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3467&lon=-71.0972,89,30,68,Fenway Park,
122,687221,Dalton Rushing,LAD,NYY,2026-07-19T16:35:00Z,Pre-Game,8,Cam Schlittler,693645,R,49.1,Longshot,Watch List,"Strong Barrel, Good Environment, Platoon Edge",43.9,36.3,74.2,52.4,80.0,5.7,Yes,No,8,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,19,0,"Last 7 games: 3/19, 0 HR","platoon edge; pitcher baseline 8.3% barrel, 10.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.25,43.76,89.54,101.5901,0.4091,0.1732,0.3194,72.61,17.61,48.03,27.76,8.2,0.1879,8.27,39.29,88.23,0.3616,0.1421,27.37,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
123,605141,Mookie Betts,LAD,NYY,2026-07-19T16:35:00Z,Pre-Game,4,Cam Schlittler,693645,R,48.8,Longshot,Watch List,"Good Environment, Premium Lineup Spot",33.8,36.3,74.2,94.9,50.0,0.8,Yes,No,4,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,24,0,"Last 7 games: 3/24, 0 HR","same-side matchup; pitcher baseline 8.3% barrel, 10.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,7.25,38.04,90.08,98.5765,0.4297,0.1574,0.3314,69.28,7.72,39.82,35.34,13.7,0.1697,8.27,39.29,88.23,0.3616,0.1421,27.37,Out To RF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.8296&lon=-73.9262,95,33,74,Yankee Stadium,
124,683146,Brett Baty,NYM,PHI,2026-07-19T17:35:00Z,Pre-Game,8,Alan Rangel,660604,R,48.7,Longshot,Watch List,Platoon Edge,39.3,37.6,59.8,52.4,80.0,63.1,Yes,,,No,Yes,MLB Stats API; RotoWire,not found on RotoWire,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.8% barrel, 2.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.89,41.86,89.93,101.3693,0.3996,0.1581,0.3151,74.87,51.93,36.73,24.14,8.9,0.1264,8.82,35.98,88.78,0.3822,0.1548,30.9,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.9061&lon=-75.1665,84,22,78,Citizens Bank Park,
