rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_source,weather_url,weather_humidity,weather_precip_pct,weather_temp,ballpark,odds
29,682985,Riley Greene,DET,NYY,2026-06-24T22:40:00Z,Scheduled,4,Ryan Weathers,677960,L,58.4,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",58.9,54.7,47.1,90.4,50.0,32.9,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,23,1,"Last 7 games: 5/23, 1 HR","same-side matchup; pitcher baseline 11.1% barrel, 13.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.51,49.0,91.09,102.7977,0.4679,0.2179,0.3509,75.46,56.71,37.51,32.26,17.1,0.1769,11.07,41.64,89.25,0.4362,0.1974,29.26,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
30,694203,Denzer Guzman,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,2,Trey Gibson,694346,R,58.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",43.9,49.7,63.2,100.0,50.0,79.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,25,3,Hot streak: 3 HR in last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.36,45.91,88.32,99.5976,0.4084,0.1778,0.2994,73.5,31.97,46.34,32.87,2.7,0.2013,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
31,592626,Joc Pederson,TEX,MIA,2026-06-24T16:10:00Z,In Progress,1,Eury Pérez,691587,R,57.5,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",43.9,62.3,43.0,93.2,80.0,28.1,Yes,Yes,1,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,1,"Last 7 games: 5/27, 1 HR","platoon edge; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.92,46.9,91.48,101.6236,0.4119,0.1691,0.336,72.42,24.17,41.92,27.72,9.7,0.1827,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
32,694671,Wyatt Langford,TEX,MIA,2026-06-24T16:10:00Z,In Progress,2,Eury Pérez,691587,R,57.4,Longshot,Watch List,"Premium Lineup Spot, Hot Hitter/Streak",37.8,62.3,43.0,100.0,50.0,100.0,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,28,4,Hot streak: 4 HR in last 7 games,"same-side matchup; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,9.17,39.51,89.86,100.8257,0.4039,0.1666,0.311,72.89,26.2,41.07,29.2,10.8,0.1935,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
33,672960,Kazuma Okamoto,TOR,HOU,2026-06-24T23:07:00Z,Scheduled,6,Mike Burrows,681347,R,57.4,Longshot,Watch List,"Projected Lineup, Strong Barrel",60.7,47.0,55.9,71.7,50.0,64.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.6% barrel, 16.5 HR allowed",lift-pull EV profile; pitcher fly-ball pressure modest,15.0,50.6,92.2,102.9814,0.452,0.227,0.334,73.4,38.3,51.1,31.7,17.0,0.223,9.61,39.2,88.36,0.4341,0.1759,27.05,322 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=43.6414&lon=-79.3894,41,0,72,Rogers Centre,
34,664040,Brandon Lowe,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,2,Bryan Woo,693433,R,57.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",54.4,42.5,42.3,95.5,80.0,45.3,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,30,1,"Last 7 games: 9/30, 1 HR","platoon edge; pitcher baseline 7.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,12.44,46.74,90.75,101.6844,0.4766,0.2254,0.3448,73.62,38.79,46.09,32.78,21.9,0.2518,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
35,671277,Luis Garcia,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,2,Aaron Nola,605400,R,57.0,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",43.9,45.8,45.7,95.5,80.0,82.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,20,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.93,46.15,91.6,101.774,0.4623,0.1827,0.332,73.17,33.46,40.1,21.35,13.2,0.2034,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
36,694192,Jackson Chourio,MIL,CIN,2026-06-24T23:10:00Z,Scheduled,2,Rhett Lowder,695076,R,56.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",53.0,46.2,61.3,95.5,50.0,26.2,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,29,1,"Last 7 games: 5/29, 1 HR","same-side matchup; pitcher baseline 9.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.29,46.15,91.4,102.4083,0.4617,0.2091,0.3273,74.6,48.19,30.52,29.48,13.3,0.2182,9.0,39.4,90.5,0.439,0.177,26.9,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
37,691023,Jordan Walker,STL,AZ,2026-06-24T23:45:00Z,Scheduled,3,Mitch Bratt,683352,L,56.9,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",59.5,41.2,44.6,92.1,78.0,15.3,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,27,0,"Last 7 games: 6/27, 0 HR","platoon edge; pitcher baseline 0.0% barrel, 0.0 HR allowed",EV profile; pitcher fly-ball pressure modest,12.79,50.63,93.42,105.062,0.4673,0.2054,0.3389,78.73,83.33,37.61,24.82,14.4,0.1904,,,,,,,76 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.6226&lon=-90.1928,49,0,80,Busch Stadium,
38,668804,Bryan Reynolds,PIT,SEA,2026-06-24T22:40:00Z,Scheduled,3,Bryan Woo,693433,R,56.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",48.0,41.0,42.3,92.1,75.0,100.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,26,3,Hot streak: 3 HR in last 7 games,"switch hitter; pitcher baseline 7.8% barrel, 14.1 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.59,47.33,91.27,102.1817,0.4624,0.1981,0.3639,72.76,29.49,40.64,24.83,12.5,0.1836,7.84,43.69,89.45,0.3793,0.152,30.44,324 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.4469&lon=-80.0057,56,0,69,PNC Park,
39,678246,Miguel Vargas,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,2,Tanner Bibee,676440,R,56.6,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",55.1,52.6,41.0,100.0,50.0,23.4,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,26,1,"Last 7 games: 4/26, 1 HR","same-side matchup; pitcher baseline 9.6% barrel, 19.3 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.25,43.65,89.91,100.4603,0.4987,0.2389,0.3722,73.12,35.08,41.97,35.66,16.7,0.2132,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
40,691718,Pete Crow-Armstrong,CHC,NYM,2026-06-24T23:10:00Z,Scheduled,1,Sean Manaea,640455,L,56.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Hot Hitter/Streak",57.1,39.4,40.8,88.7,50.0,100.0,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,24,5,Hot streak: 5 HR in last 7 games,"same-side matchup; pitcher baseline 8.5% barrel, 8.1 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.19,48.46,90.9,101.9732,0.496,0.2365,0.3546,74.17,43.76,48.69,35.08,21.2,0.2396,8.48,40.22,88.54,0.4031,0.1589,24.34,283 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
41,643217,Andrew Benintendi,CWS,CLE,2026-06-24T18:10:00Z,Delayed Start,3,Tanner Bibee,676440,R,56.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",42.8,52.6,41.0,96.6,80.0,53.3,Yes,Yes,3,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,13,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 9.6% barrel, 19.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,10.96,44.53,89.12,98.9392,0.4321,0.1886,0.3214,69.4,4.01,51.01,32.9,12.3,0.1903,9.57,42.83,90.11,0.4291,0.1821,28.11,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
42,682829,Elly De La Cruz,CIN,MIL,2026-06-24T23:10:00Z,Scheduled,2,Shane Drohan,675660,L,56.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",58.8,29.5,61.3,95.5,75.0,9.8,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,27,0,"Last 7 games: 5/27, 0 HR","switch hitter; pitcher baseline 8.1% barrel, 4.0 HR allowed",EV profile; pitcher fly-ball pressure modest,13.52,50.5,93.24,104.2861,0.4695,0.2073,0.3479,74.5,45.35,32.23,28.39,15.0,0.2103,8.1,36.0,87.3,0.351,0.127,28.7,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
43,681715,Heriberto Hernández,MIA,TEX,2026-06-24T16:10:00Z,In Progress,4,Jacob deGrom,594798,R,56.2,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",51.6,51.8,43.0,94.9,50.0,48.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.16,49.25,91.6,101.7468,0.4686,0.211,0.3494,74.17,44.96,47.66,30.13,8.6,0.1846,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
44,691718,Pete Crow-Armstrong,CHC,NYM,2026-06-24T17:10:00Z,In Progress,1,Nolan McLean,690997,R,56.0,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",57.1,24.3,40.8,93.2,80.0,100.0,Yes,No,1,Yes,Yes,MLB Stats API; RotoWire,RotoWire not confirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,12,24,5,Hot streak: 5 HR in last 7 games,"platoon edge; pitcher baseline 6.5% barrel, 6.8 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,12.19,48.46,90.9,101.9732,0.496,0.2365,0.3546,74.17,43.76,48.69,35.08,21.2,0.2396,6.53,37.8,87.75,0.3311,0.1173,20.65,L To R,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=40.7571&lon=-73.8458,86,10,67,Citi Field,
45,683002,Gunnar Henderson,BAL,LAA,2026-06-24T20:07:00Z,Pre-Game,2,José Soriano,667755,R,55.9,Longshot,Watch List,"Premium Lineup Spot, Platoon Edge",40.3,36.8,63.2,100.0,80.0,61.5,Yes,Yes,2,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.4% barrel, 10.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.6,46.61,90.35,101.344,0.4082,0.1602,0.3193,74.74,47.87,42.27,24.01,16.3,0.1885,8.39,40.78,89.16,0.3726,0.1355,20.5,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
46,669394,Jake Burger,TEX,MIA,2026-06-24T16:10:00Z,In Progress,5,Eury Pérez,691587,R,55.7,Longshot,Watch List,Strong Barrel,46.8,62.3,43.0,86.4,50.0,46.0,Yes,Yes,5,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,23,1,"Last 7 games: 7/23, 1 HR","same-side matchup; pitcher baseline 13.2% barrel, 11.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,10.89,47.1,90.33,102.8707,0.4283,0.1844,0.3149,74.95,53.85,42.23,26.43,13.9,0.1879,13.2,43.7,89.52,0.4318,0.2085,32.13,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
47,518692,Freddie Freeman,LAD,MIN,2026-06-24T23:40:00Z,Scheduled,3,Joe Ryan,657746,R,55.7,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.4,49.8,27.1,92.1,80.0,64.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 10.7% barrel, 13.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,11.38,45.49,90.76,100.9488,0.4929,0.214,0.3724,70.25,8.54,35.98,29.94,16.3,0.207,10.73,42.67,89.85,0.3725,0.1614,30.03,,NOAA link only,https://forecast.weather.gov/MapClick.php?lat=44.9817&lon=-93.2776,,,,Target Field,
48,700250,Ben Rice,NYY,DET,2026-06-24T22:40:00Z,Scheduled,2,Tarik Skubal,669373,L,55.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",63.8,29.6,47.1,95.5,50.0,49.7,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,29,2,Hot streak: 2 HR in last 7 games,"same-side matchup; pitcher baseline 6.8% barrel, 8.9 HR allowed",EV profile; pitcher fly-ball pressure modest,15.19,49.52,92.32,102.4427,0.5313,0.2541,0.3868,72.63,25.96,46.36,28.57,23.2,0.2923,6.77,38.88,87.99,0.3692,0.1219,24.15,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
49,669016,Brandon Marsh,PHI,WSH,2026-06-24T22:45:00Z,Scheduled,6,Miles Mikolas,571945,R,55.2,Longshot,Watch List,"Projected Lineup, Platoon Edge, Hot Hitter/Streak",39.8,59.5,45.7,71.7,80.0,73.2,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,29,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 10.6% barrel, 19.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.47,46.47,90.4,100.5269,0.4418,0.1648,0.3286,71.54,15.19,36.51,25.33,11.0,0.1812,10.6,41.24,89.51,0.4906,0.2214,28.49,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
50,683357,Owen Caissie,MIA,TEX,2026-06-24T16:10:00Z,In Progress,7,Jacob deGrom,594798,R,55.1,Longshot,Watch List,"Strong Barrel, Platoon Edge, Hot Hitter/Streak",46.2,51.8,43.0,64.3,80.0,94.1,Yes,Yes,7,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.3% barrel, 18.3 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,14.49,38.2,90.1,100.3754,0.3733,0.172,0.2761,74.87,53.59,29.08,30.34,6.6,0.1855,9.3,43.37,90.52,0.4057,0.1756,31.35,None,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=25.7781&lon=-80.2197,75,3,84,loanDepot park,
51,668930,Brice Turang,MIL,CIN,2026-06-24T23:10:00Z,Scheduled,3,Rhett Lowder,695076,R,55.1,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",41.2,46.2,61.3,92.1,80.0,22.0,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,30,0,"Last 7 games: 8/30, 0 HR","platoon edge; pitcher baseline 9.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.84,45.65,91.03,100.845,0.4423,0.1859,0.349,70.25,12.57,26.32,23.01,13.1,0.1778,9.0,39.4,90.5,0.439,0.177,26.9,331 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.0979&lon=-84.5082,44,1,77,Great American Ball Park,
52,696100,Hunter Goodman,COL,BOS,2026-06-24T19:10:00Z,Pre-Game,4,Ranger Suarez,624133,L,54.9,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",56.6,18.9,69.7,94.9,78.0,18.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,25,1,"Last 7 games: 3/25, 1 HR","platoon edge; pitcher baseline 5.6% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,14.93,45.36,90.87,102.5665,0.4471,0.2168,0.3184,74.89,49.28,49.4,31.71,24.0,0.2602,5.64,32.08,86.71,0.3454,0.111,23.82,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=39.7559&lon=-104.9942,26,6,87,Coors Field,
53,624585,Jorge Soler,LAA,BAL,2026-06-24T20:07:00Z,Pre-Game,4,Trey Gibson,694346,R,54.8,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot",41.7,49.7,63.2,94.9,50.0,36.3,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,25,1,"Last 7 games: 6/25, 1 HR","same-side matchup; pitcher baseline 9.6% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.03,41.58,88.58,101.4674,0.3919,0.1774,0.3038,74.49,47.01,50.56,24.54,10.6,0.1853,9.6,42.9,90.7,0.469,0.186,20.2,Out To CF,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=33.8003&lon=-117.8827,59,5,76,Angel Stadium,
54,682928,CJ Abrams,WSH,PHI,2026-06-24T22:45:00Z,Scheduled,4,Aaron Nola,605400,R,54.8,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge, Hot Hitter/Streak",40.6,45.8,45.7,90.4,80.0,74.5,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,3,Hot streak: 3 HR in last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 15.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,9.49,41.44,89.68,100.1956,0.4388,0.1819,0.3377,72.75,26.62,44.99,27.82,17.6,0.2236,9.1,40.57,88.49,0.4261,0.1752,26.06,335 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=38.8730&lon=-77.0074,67,0,72,Nationals Park,
55,679529,Spencer Torkelson,DET,NYY,2026-06-24T22:40:00Z,Scheduled,6,Ryan Weathers,677960,L,54.6,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",50.4,54.7,47.1,71.7,78.0,13.3,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 11.1% barrel, 13.3 HR allowed",fly-ball profile; pitcher fly-ball pressure modest,13.36,44.33,89.99,100.3869,0.4154,0.2006,0.3193,72.93,23.32,47.0,36.25,17.7,0.2034,11.07,41.64,89.25,0.4362,0.1974,29.26,63 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=42.3390&lon=-83.0485,66,2,70,Comerica Park,
56,666018,Jonathan Aranda,TB,KC,2026-06-24T22:40:00Z,Scheduled,3,Noah Cameron,702070,L,54.5,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot",50.1,41.5,56.1,92.1,50.0,44.8,No,No,3,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,27,1,"Last 7 games: 8/27, 1 HR","same-side matchup; pitcher baseline 8.3% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.57,47.71,91.46,101.379,0.4758,0.203,0.3722,70.22,12.72,31.45,29.71,12.6,0.1702,8.26,38.66,88.46,0.4331,0.1723,25.54,275 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=27.7682&lon=-82.6534,69,1,86,Tropicana Field,
57,700932,Kyle Manzardo,CLE,CWS,2026-06-24T18:10:00Z,Delayed Start,4,Erick Fedde,607200,R,54.3,Longshot,Watch List,"Strong Barrel, Premium Lineup Spot, Platoon Edge",43.7,44.9,41.0,94.9,80.0,48.7,Yes,Yes,4,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,25,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 8.2% barrel, 15.5 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,12.08,43.38,89.39,99.4738,0.4094,0.1836,0.3178,70.18,7.93,42.64,32.78,14.4,0.1832,8.25,39.52,88.94,0.4372,0.1762,28.21,R To L,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=41.8300&lon=-87.6338,63,0,66,Rate Field,
58,665487,Fernando Tatis,SD,ATL,2026-06-25T00:40:00Z,Scheduled,1,Martín Pérez,527048,L,54.3,Longshot,Watch List,"Projected Lineup, Strong Barrel, Premium Lineup Spot, Platoon Edge",49.2,39.2,43.6,88.7,78.0,53.9,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,28,1,Contact streak: 10/28 over last 7 games,"platoon edge; pitcher baseline 9.0% barrel, 6.0 HR allowed",EV profile; pitcher fly-ball pressure modest,10.72,52.64,92.11,104.035,0.4481,0.1645,0.3588,75.05,55.02,30.46,21.24,9.6,0.1122,8.98,38.14,88.2,0.4094,0.1625,24.41,303 deg,Open-Meteo forecast; MLB fallback,https://forecast.weather.gov/MapClick.php?lat=32.7073&lon=-117.1573,71,1,73,Petco Park,
